timestamp,direction_short,direction_medium,agreement,forward_4bar_pct,forward_12bar_pct
2024-04-15T20:00:00,bearish,bullish,False,0.037507,-0.458467
2024-04-15T22:00:00,bearish,bullish,False,0.079150,-0.595662
2024-04-15T23:00:00,bearish,bullish,False,0.237667,-0.333556
2024-04-16T00:00:00,ranging,ranging,True,0.099996,-0.312500
2024-04-16T01:00:00,ranging,ranging,True,0.095827,-0.729106
2024-04-16T02:00:00,ranging,ranging,True,-0.561891,-0.124865
2024-04-16T03:00:00,bullish,ranging,False,-0.923431,-0.062393
2024-04-16T04:00:00,bullish,ranging,False,-0.699293,0.482855
2024-04-16T05:00:00,ranging,ranging,True,-0.591049,-0.045790
2024-04-16T06:00:00,ranging,ranging,True,-0.113021,0.832946
2024-04-16T07:00:00,ranging,bearish,False,0.356858,1.028591
2024-04-16T08:00:00,ranging,bearish,False,0.289231,0.582659
2024-04-16T09:00:00,bearish,bearish,True,-0.234480,0.540129
2024-04-16T10:00:00,bearish,bearish,True,0.553143,0.519617
2024-04-16T11:00:00,bearish,bearish,True,0.510383,0.426715
2024-04-16T12:00:00,bearish,bearish,True,0.898642,0.346919
2024-04-16T13:00:00,bearish,bearish,True,0.784822,0.667316
2024-04-16T14:00:00,bearish,bearish,True,0.391728,-0.066682
2024-04-16T15:00:00,bearish,bearish,True,0.158154,-0.191463
2024-04-16T16:00:00,ranging,ranging,True,-0.600663,-0.836783
2024-04-16T17:00:00,ranging,ranging,True,-0.008326,-0.170728
2024-04-16T18:00:00,bullish,ranging,False,-0.423410,-0.427565
2024-04-16T19:00:00,bullish,ranging,False,-0.241016,0.108049
2024-04-16T20:00:00,bullish,ranging,False,0.054180,0.366745
2024-04-16T22:00:00,bullish,ranging,False,-0.108273,0.066637
2024-04-16T23:00:00,bullish,ranging,False,-0.033352,0.200102
2024-04-17T00:00:00,bullish,ranging,False,-0.108310,-0.054155
2024-04-17T01:00:00,bullish,ranging,False,-0.291569,0.370706
2024-04-17T02:00:00,bullish,bullish,True,-0.054200,0.337691
2024-04-17T03:00:00,bullish,bullish,True,0.029189,0.016676
2024-04-17T04:00:00,ranging,bullish,False,0.458716,-0.404502
2024-04-17T05:00:00,ranging,bullish,False,0.605731,-0.242295
2024-04-17T06:00:00,ranging,bullish,False,0.229425,-0.300336
2024-04-17T07:00:00,ranging,bullish,False,0.204283,-0.429401
2024-04-17T08:00:00,bearish,bullish,False,-0.402655,-1.344952
2024-04-17T09:00:00,bearish,bullish,False,0.058128,-1.154343
2024-04-17T10:00:00,bearish,bullish,False,0.162307,-0.832362
2024-04-17T11:00:00,ranging,bullish,False,-0.216350,-0.782162
2024-04-17T12:00:00,ranging,bullish,False,-0.458467,-0.716874
2024-04-17T13:00:00,ranging,bullish,False,-0.900525,-0.912977
2024-04-17T14:00:00,bullish,bullish,True,-0.689735,-0.714670
2024-04-17T15:00:00,bullish,bullish,True,-0.416945,-0.362740
2024-04-17T16:00:00,bullish,bullish,True,-0.489886,0.138176
2024-04-17T17:00:00,bullish,bullish,True,-0.314070,0.305697
2024-04-17T18:00:00,ranging,bullish,False,-0.305429,0.104598
2024-04-17T19:00:00,ranging,bullish,False,-0.150722,0.267968
2024-04-17T20:00:00,ranging,bullish,False,0.231423,0.748961
2024-04-17T22:00:00,ranging,bullish,False,0.302455,0.735140
2024-04-17T23:00:00,ranging,bullish,False,0.281180,0.545577
2024-04-18T00:00:00,ranging,ranging,True,0.205464,0.666718
2024-04-18T01:00:00,ranging,ranging,True,0.398808,0.533141
2024-04-18T02:00:00,ranging,ranging,True,0.318302,0.314110
2024-04-18T03:00:00,bullish,ranging,False,0.129738,0.405941
2024-04-18T04:00:00,bullish,ranging,False,0.213420,0.560746
2024-04-18T05:00:00,bullish,ranging,False,0.117068,0.347040
2024-04-18T06:00:00,bullish,bearish,False,0.112719,0.058444
2024-04-18T07:00:00,bullish,bearish,False,0.133744,0.117019
2024-04-18T08:00:00,bullish,bearish,False,0.246363,-0.016709
2024-04-18T09:00:00,bullish,bearish,False,0.016712,-0.016702
2024-04-18T10:00:00,bullish,bearish,False,-0.116766,-0.137617
2024-04-18T11:00:00,bullish,bearish,False,0.141911,-0.062610
2024-04-18T12:00:00,bullish,bearish,False,0.099977,1.008037
2024-04-18T13:00:00,bullish,bearish,False,0.212955,0.868551
2024-04-18T14:00:00,bullish,bearish,False,0.062625,0.421681
2024-04-18T15:00:00,ranging,bearish,False,-0.158388,-0.041681
2024-04-18T16:00:00,bearish,bearish,True,-0.362040,-0.303776
2024-04-18T17:00:00,bearish,bearish,True,-0.245840,0.208342
2024-04-18T18:00:00,bearish,bearish,True,-0.083448,0.146034
2024-04-18T19:00:00,bearish,bearish,True,-0.045915,0.141945
2024-04-18T20:00:00,bearish,bearish,True,1.273806,0.054295
2024-04-18T22:00:00,bearish,bearish,True,0.902260,0.075190
2024-04-18T23:00:00,ranging,bearish,False,0.442648,-0.133626
2024-04-19T00:00:00,ranging,ranging,True,0.162883,0.083532
2024-04-19T01:00:00,ranging,ranging,True,-1.200043,-1.299023
2024-04-19T02:00:00,bearish,ranging,False,-0.442962,-0.401565
2024-04-19T03:00:00,ranging,ranging,True,-0.212036,0.182925
2024-04-19T04:00:00,ranging,ranging,True,0.025023,0.683852
2024-04-19T05:00:00,ranging,ranging,True,-0.004178,0.534270
2024-04-19T06:00:00,ranging,ranging,True,-0.378388,0.340979
2024-04-19T07:00:00,ranging,ranging,True,-0.362468,0.095827
2024-04-19T08:00:00,ranging,ranging,True,-0.104219,0.329327
2024-04-19T09:00:00,bearish,ranging,False,-0.096007,0.108532
2024-04-19T10:00:00,ranging,bullish,False,0.421565,0.204521
2024-04-19T11:00:00,ranging,bullish,False,0.761027,0.209074
2024-04-19T12:00:00,ranging,bullish,False,0.763679,-0.166924
2024-04-19T13:00:00,bearish,bullish,False,0.635088,-0.275752
2024-04-19T14:00:00,bearish,bullish,False,0.299272,-0.951823
2024-04-19T15:00:00,bearish,bullish,False,-0.298790,-1.091424
2024-04-19T16:00:00,bearish,bullish,False,-0.327182,-1.466087
2024-04-19T17:00:00,bearish,bullish,False,-0.427636,-1.615052
2024-04-19T18:00:00,bearish,bullish,False,-0.513868,-1.587172
2024-04-19T19:00:00,ranging,bullish,False,-0.249740,-1.207076
2024-04-19T20:00:00,ranging,bullish,False,-0.598326,-1.312995
2024-04-21T22:00:00,ranging,bullish,False,-0.479506,-1.117460
2024-04-21T23:00:00,ranging,bullish,False,-0.737283,-1.861955
2024-04-22T00:00:00,ranging,bullish,False,-0.546635,-1.919466
2024-04-22T01:00:00,ranging,bullish,False,-0.547594,-1.663673
2024-04-22T02:00:00,ranging,bullish,False,-0.716444,-1.323952
2024-04-22T03:00:00,ranging,ranging,True,-0.344102,-1.443554
2024-04-22T04:00:00,ranging,ranging,True,-0.415369,-1.665686
2024-04-22T05:00:00,ranging,ranging,True,-0.172321,-1.479487
2024-04-22T06:00:00,ranging,ranging,True,0.075961,-1.194246
2024-04-22T07:00:00,ranging,ranging,True,-0.791648,-1.326427
2024-04-22T08:00:00,ranging,ranging,True,-0.969033,-1.365069
2024-04-22T09:00:00,ranging,ranging,True,-0.951543,-1.296790
2024-04-22T10:00:00,ranging,ranging,True,-0.687331,-1.016239
2024-04-22T11:00:00,bearish,ranging,False,-0.314088,-0.415961
2024-04-22T12:00:00,bearish,ranging,False,-0.289302,-1.633691
2024-04-22T13:00:00,bearish,ranging,False,-0.361318,-1.594049
2024-04-22T14:00:00,bearish,ranging,False,-0.585940,-1.647421
2024-04-22T15:00:00,bearish,ranging,False,-0.225668,-1.268843
2024-04-22T16:00:00,bearish,ranging,False,-0.110929,-0.934416
2024-04-22T17:00:00,bearish,ranging,False,0.012801,-1.220141
2024-04-22T18:00:00,bearish,ranging,False,0.256257,-0.798665
2024-04-22T19:00:00,bearish,ranging,False,0.123753,-1.130884
2024-04-22T20:00:00,bearish,ranging,False,-1.238734,-1.371154
2024-04-22T22:00:00,bearish,ranging,False,-1.249842,-1.164529
2024-04-22T23:00:00,bearish,ranging,False,-1.320610,-1.341910
2024-04-23T00:00:00,bearish,ranging,False,-1.167842,-0.882276
2024-04-23T01:00:00,bearish,ranging,False,0.419530,1.332114
2024-04-23T02:00:00,bearish,ranging,False,0.017274,0.816410
2024-04-23T03:00:00,bearish,ranging,False,0.271976,0.884994
2024-04-23T04:00:00,bearish,ranging,False,-0.086252,1.095390
2024-04-23T05:00:00,bearish,ranging,False,-0.551298,0.792484
2024-04-23T06:00:00,bearish,ranging,False,0.069107,0.976078
2024-04-23T07:00:00,bearish,ranging,False,-0.292765,0.568302
2024-04-23T08:00:00,ranging,ranging,True,0.375516,0.815776
2024-04-23T09:00:00,ranging,ranging,True,1.468164,1.139023
2024-04-23T10:00:00,ranging,ranging,True,0.729387,0.854555
2024-04-23T11:00:00,bearish,ranging,False,0.906775,0.798826
2024-04-23T12:00:00,bearish,ranging,False,0.804126,0.266607
2024-04-23T13:00:00,bearish,ranging,False,-0.115240,-0.345719
2024-04-23T14:00:00,bearish,ranging,False,0.175676,0.308505
2024-04-23T15:00:00,bearish,ranging,False,-0.042792,0.128375
2024-04-23T16:00:00,ranging,ranging,True,-0.362597,-0.102376
2024-04-23T17:00:00,ranging,ranging,True,-0.209380,-0.017088
2024-04-23T18:00:00,ranging,bearish,False,-0.051324,-0.188191
2024-04-23T19:00:00,bearish,bearish,True,-0.064215,-0.149835
2024-04-23T20:00:00,bearish,bearish,True,-0.171255,-0.321103
2024-04-23T22:00:00,bearish,bearish,True,-0.021411,-0.231240
2024-04-23T23:00:00,bearish,bearish,True,0.184014,-0.320952
2024-04-24T00:00:00,bearish,bearish,True,0.235607,0.089963
2024-04-24T01:00:00,bearish,bearish,True,0.433165,0.124379
2024-04-24T02:00:00,bearish,bearish,True,0.214151,0.355493
2024-04-24T03:00:00,bearish,bearish,True,-0.320362,-0.217850
2024-04-24T04:00:00,ranging,bearish,False,-0.320527,-0.055550
2024-04-24T05:00:00,ranging,bearish,False,-0.580754,-0.175083
2024-04-24T06:00:00,ranging,bearish,False,-0.423119,-0.264978
2024-04-24T07:00:00,ranging,bearish,False,-0.184267,-0.064278
2024-04-24T08:00:00,bullish,bearish,False,0.175789,-0.150060
2024-04-24T09:00:00,bullish,bearish,False,0.274897,0.077315
2024-04-24T10:00:00,bullish,bearish,False,0.566556,-0.072962
2024-04-24T11:00:00,ranging,bearish,False,0.287638,0.072981
2024-04-24T12:00:00,ranging,bearish,False,0.089882,-0.243953
2024-04-24T13:00:00,ranging,bearish,False,0.132779,-0.128502
2024-04-24T14:00:00,bullish,bearish,False,-0.405446,-0.772485
2024-04-24T15:00:00,bullish,bearish,False,-0.166948,-0.385274
2024-04-24T16:00:00,bullish,bearish,False,-0.414786,-0.312155
2024-04-24T17:00:00,bullish,bearish,False,-0.329382,-0.119778
2024-04-24T18:00:00,bullish,ranging,False,-0.231408,0.188546
2024-04-24T19:00:00,bullish,ranging,False,-0.047172,0.308733
2024-04-24T20:00:00,bullish,ranging,False,0.081590,0.356394
2024-04-24T22:00:00,bullish,ranging,False,0.068674,0.450644
2024-04-24T23:00:00,bullish,ranging,False,-0.137443,0.536895
2024-04-25T00:00:00,bullish,ranging,False,-0.171600,0.519095
2024-04-25T01:00:00,bullish,bullish,True,0.021452,0.012873
2024-04-25T02:00:00,bullish,bullish,True,0.141525,0.626173
2024-04-25T03:00:00,bullish,bullish,True,0.559140,0.752688
2024-04-25T04:00:00,ranging,bullish,False,0.528580,0.597331
2024-04-25T05:00:00,bearish,bullish,False,0.253073,0.566206
2024-04-25T06:00:00,bearish,bullish,False,0.239843,0.445422
2024-04-25T07:00:00,bearish,bullish,False,0.115481,0.312235
2024-04-25T08:00:00,bearish,bullish,False,0.162444,0.226566
2024-04-25T09:00:00,bearish,bullish,False,-0.260990,0.320897
2024-04-25T10:00:00,ranging,bullish,False,0.243536,0.085452
2024-04-25T11:00:00,ranging,bullish,False,0.076902,0.046999
2024-04-25T12:00:00,ranging,ranging,True,-0.093901,0.051212
2024-04-25T13:00:00,ranging,ranging,True,0.574832,0.634885
2024-04-25T14:00:00,ranging,ranging,True,-0.038356,0.034100
2024-04-25T15:00:00,bullish,ranging,False,0.119533,0.239065
2024-04-25T16:00:00,bullish,ranging,False,0.158067,0.384468
2024-04-25T17:00:00,bullish,ranging,False,0.008529,0.349753
2024-04-25T18:00:00,bullish,ranging,False,-0.119390,0.524455
2024-04-25T19:00:00,bullish,ranging,False,-0.149235,0.579877
2024-04-25T20:00:00,bullish,ranging,False,-0.012797,0.708004
2024-04-25T22:00:00,ranging,ranging,True,0.051177,0.639741
2024-04-25T23:00:00,ranging,bullish,False,0.192102,0.610461
2024-04-26T00:00:00,ranging,bullish,False,0.269026,0.636259
2024-04-26T01:00:00,ranging,bullish,False,0.238871,0.375381
2024-04-26T02:00:00,ranging,bullish,False,0.289870,-0.025570
2024-04-26T03:00:00,ranging,bullish,False,0.451645,0.063911
2024-04-26T04:00:00,ranging,bullish,False,0.459938,-0.119247
2024-04-26T05:00:00,ranging,bullish,False,0.480874,0.012769
2024-04-26T06:00:00,ranging,bullish,False,0.297531,-0.004244
2024-04-26T07:00:00,ranging,bullish,False,-0.033935,-0.258742
2024-04-26T08:00:00,ranging,bullish,False,-0.093262,-0.394243
2024-04-26T09:00:00,ranging,bullish,False,-0.343040,-0.639499
2024-04-26T10:00:00,ranging,bullish,False,-0.610243,-0.521255
2024-04-26T11:00:00,bullish,bullish,True,-0.352175,-0.555843
2024-04-26T12:00:00,bullish,bullish,True,-0.483723,-0.606783
2024-04-26T13:00:00,bullish,bullish,True,-0.123248,-0.747954
2024-04-26T14:00:00,ranging,bullish,False,0.311263,-0.238780
2024-04-26T15:00:00,ranging,bullish,False,0.127741,-0.208640
2024-04-26T16:00:00,ranging,bullish,False,0.183347,-0.157760
2024-04-26T17:00:00,ranging,bullish,False,-0.174447,-0.412729
2024-04-26T18:00:00,ranging,bullish,False,-0.221040,-0.161525
2024-04-26T19:00:00,ranging,bullish,False,-0.331705,-0.076549
2024-04-26T20:00:00,ranging,bullish,False,-0.306443,0.217052
2024-04-28T22:00:00,ranging,bullish,False,-0.451818,0.281312
2024-04-28T23:00:00,ranging,bullish,False,-0.328020,0.042600
2024-04-29T00:00:00,ranging,bullish,False,-0.004261,-0.012802
2024-04-29T01:00:00,ranging,bullish,False,-0.034145,0.119538
2024-04-29T02:00:00,ranging,bullish,False,0.214087,0.595157
2024-04-29T03:00:00,bearish,bullish,False,0.388943,0.418859
2024-04-29T04:00:00,bearish,bullish,False,0.260277,0.469363
2024-04-29T05:00:00,bearish,bullish,False,0.559440,0.521009
2024-04-29T06:00:00,bearish,bullish,False,0.521254,0.534074
2024-04-29T07:00:00,bearish,bullish,False,-0.017036,-0.059611
2024-04-29T08:00:00,bearish,bullish,False,-0.268121,-0.093627
2024-04-29T09:00:00,bearish,bullish,False,-0.403448,-0.352489
2024-04-29T10:00:00,bearish,ranging,False,-0.140266,-0.357032
2024-04-29T11:00:00,ranging,ranging,True,0.046845,-0.136261
2024-04-29T12:00:00,ranging,ranging,True,0.477946,0.076814
2024-04-29T13:00:00,ranging,ranging,True,0.366711,-0.115127
2024-04-29T14:00:00,ranging,ranging,True,0.153235,-0.387327
2024-04-29T15:00:00,bullish,ranging,False,-0.089385,-0.506487
2024-04-29T16:00:00,bullish,ranging,False,-0.301542,-0.883379
2024-04-29T17:00:00,bullish,ranging,False,-0.314391,-0.862437
2024-04-29T18:00:00,bullish,ranging,False,-0.369739,-1.036970
2024-04-29T19:00:00,bullish,ranging,False,-0.093719,-1.005361
2024-04-29T20:00:00,bullish,ranging,False,-0.097979,-0.924386
2024-04-29T22:00:00,bullish,ranging,False,-0.166208,-0.852370
2024-04-29T23:00:00,bullish,bullish,True,-0.170627,-0.878731
2024-04-30T00:00:00,bullish,bullish,True,-0.324060,-1.206722
2024-04-30T01:00:00,bullish,bullish,True,-0.486095,-1.134225
2024-04-30T02:00:00,bullish,ranging,False,-0.384205,-1.494130
2024-04-30T03:00:00,ranging,ranging,True,-0.499934,-1.431440
2024-04-30T04:00:00,ranging,ranging,True,-0.590351,-1.364654
2024-04-30T05:00:00,ranging,ranging,True,-0.342789,-1.156911
2024-04-30T06:00:00,ranging,ranging,True,-0.304268,-1.388468
2024-04-30T07:00:00,ranging,ranging,True,-0.210433,-1.146620
2024-04-30T08:00:00,ranging,ranging,True,-0.296934,-1.140374
2024-04-30T09:00:00,ranging,ranging,True,-0.309569,-1.010405
2024-04-30T10:00:00,bearish,ranging,False,-0.812410,-1.048827
2024-04-30T11:00:00,bearish,ranging,False,-0.727284,-1.140423
2024-04-30T12:00:00,bearish,ranging,False,-0.483402,-0.798481
2024-04-30T13:00:00,bearish,ranging,False,-0.508930,-0.879848
2024-04-30T14:00:00,bearish,ranging,False,-0.277352,-0.563380
2024-04-30T15:00:00,bearish,ranging,False,-0.212422,-0.572219
2024-04-30T16:00:00,bearish,ranging,False,-0.364310,-0.333953
2024-04-30T17:00:00,bearish,ranging,False,-0.195075,-0.407497
2024-04-30T18:00:00,bearish,ranging,False,0.039107,-0.208598
2024-04-30T19:00:00,bearish,ranging,False,-0.204177,-0.225898
2024-04-30T20:00:00,bearish,ranging,False,0.047876,0.235054
2024-04-30T22:00:00,bearish,ranging,False,-0.178087,0.065152
2024-04-30T23:00:00,bearish,ranging,False,-0.325804,0.143356
2024-05-01T00:00:00,bearish,ranging,False,-0.156706,0.513671
2024-05-01T01:00:00,bearish,ranging,False,-0.017399,0.678737
2024-05-01T02:00:00,bearish,ranging,False,-0.034812,0.739709
2024-05-01T03:00:00,bearish,ranging,False,0.078451,1.019826
2024-05-01T04:00:00,bearish,ranging,False,0.135152,0.911227
2024-05-01T05:00:00,bearish,ranging,False,0.204524,0.539595
2024-05-01T06:00:00,bearish,ranging,False,0.278582,1.693225
2024-05-01T07:00:00,bearish,ranging,False,0.391935,1.066934
2024-05-01T08:00:00,bearish,ranging,False,0.535553,1.458615
2024-05-01T09:00:00,bearish,ranging,False,0.490730,1.202934
2024-05-01T10:00:00,bearish,ranging,False,0.494830,1.284827
2024-05-01T11:00:00,bearish,ranging,False,0.546560,1.249297
2024-05-01T12:00:00,bearish,ranging,False,0.238198,1.069725
2024-05-01T13:00:00,bearish,bearish,True,-0.155579,0.674162
2024-05-01T14:00:00,bearish,bearish,True,0.911373,0.596063
2024-05-01T15:00:00,bearish,bearish,True,0.125120,0.409854
2024-05-01T16:00:00,ranging,bearish,False,0.678330,0.423420
2024-05-01T17:00:00,ranging,bearish,False,0.865651,0.554019
2024-05-01T18:00:00,ranging,bearish,False,-0.124134,-0.761891
2024-05-01T19:00:00,ranging,bearish,False,0.573080,-0.318862
2024-05-01T20:00:00,bullish,bearish,False,0.150202,-0.815381
2024-05-01T22:00:00,bullish,bearish,False,-0.034320,-0.935453
2024-05-01T23:00:00,bullish,bearish,False,-0.188562,-1.075677
2024-05-02T00:00:00,bullish,bearish,False,-0.287057,-1.302435
2024-05-02T01:00:00,bullish,bearish,False,-0.402790,-1.422632
2024-05-02T02:00:00,bullish,bearish,False,-0.274732,-0.695407
2024-05-02T03:00:00,ranging,bearish,False,-0.450837,-0.850152
2024-05-02T04:00:00,ranging,bearish,False,-0.601530,-0.799169
2024-05-02T05:00:00,ranging,bearish,False,-0.563615,-0.296870
2024-05-02T06:00:00,ranging,bearish,False,-0.628437,-0.249658
2024-05-02T07:00:00,ranging,bearish,False,-0.439938,-0.263105
2024-05-02T08:00:00,ranging,bearish,False,-0.419294,0.000000
2024-05-02T09:00:00,ranging,bearish,False,-0.462961,0.090866
2024-05-02T10:00:00,ranging,bearish,False,0.207910,0.212246
2024-05-02T11:00:00,ranging,bearish,False,0.038986,0.207947
2024-05-02T12:00:00,ranging,bearish,False,0.221387,0.347267
2024-05-02T13:00:00,ranging,bearish,False,0.734619,0.408603
2024-05-02T14:00:00,ranging,bearish,False,0.172906,-0.108066
2024-05-02T15:00:00,bearish,bearish,True,0.138574,0.298811
2024-05-02T16:00:00,bearish,bearish,True,0.199231,0.264200
2024-05-02T17:00:00,bearish,bearish,True,-0.176916,-0.440146
2024-05-02T18:00:00,bearish,bearish,True,-0.168288,-0.405623
2024-05-02T19:00:00,bearish,bearish,True,0.030280,-0.103784
2024-05-02T20:00:00,ranging,bearish,False,-0.073483,-0.138322
2024-05-02T22:00:00,ranging,bearish,False,-0.146983,-0.233439
2024-05-02T23:00:00,bullish,ranging,False,-0.112388,-0.280960
2024-05-03T00:00:00,bullish,ranging,False,0.129696,0.008644
2024-05-03T01:00:00,bullish,ranging,False,0.138424,-0.583986
2024-05-03T02:00:00,bullish,ranging,False,-0.116886,-0.437242
2024-05-03T03:00:00,ranging,ranging,True,-0.125488,-0.372143
2024-05-03T04:00:00,bearish,ranging,False,-0.263378,-0.349730
2024-05-03T05:00:00,bearish,ranging,False,-0.203030,-0.177107
2024-05-03T06:00:00,bearish,ranging,False,0.030338,0.047681
2024-05-03T07:00:00,ranging,ranging,True,-0.043328,0.095319
2024-05-03T08:00:00,ranging,ranging,True,0.142859,0.004333
2024-05-03T09:00:00,ranging,ranging,True,-0.519436,0.017321
2024-05-03T10:00:00,ranging,ranging,True,-0.350962,-0.225311
2024-05-03T11:00:00,bearish,ranging,False,-0.203726,-0.091032
2024-05-03T12:00:00,bearish,ranging,False,-0.229112,0.177230
2024-05-03T13:00:00,bearish,ranging,False,0.548259,0.952926
2024-05-03T14:00:00,ranging,ranging,True,0.369597,0.800065
2024-05-03T15:00:00,ranging,ranging,True,0.343131,0.686272
2024-05-03T16:00:00,ranging,ranging,True,0.090992,0.615249
2024-05-03T17:00:00,ranging,ranging,True,-0.008653,0.523622
2024-05-03T18:00:00,ranging,ranging,True,-0.242607,1.009403
2024-05-03T19:00:00,bearish,ranging,False,-0.229419,0.731545
2024-05-03T20:00:00,bearish,ranging,False,0.315995,0.861430
2024-05-05T22:00:00,ranging,bullish,False,0.411149,0.753047
2024-05-05T23:00:00,ranging,ranging,True,0.673123,1.046602
2024-05-06T00:00:00,bullish,ranging,False,0.572701,1.180103
2024-05-06T01:00:00,bullish,ranging,False,0.207131,0.832832
2024-05-06T02:00:00,ranging,ranging,True,0.120676,0.418083
2024-05-06T03:00:00,ranging,ranging,True,0.578041,0.655679
2024-05-06T04:00:00,ranging,ranging,True,0.388249,0.698846
2024-05-06T05:00:00,ranging,ranging,True,0.335890,0.490920
2024-05-06T06:00:00,ranging,ranging,True,0.219557,0.529513
2024-05-06T07:00:00,ranging,ranging,True,-0.205869,0.085778
2024-05-06T08:00:00,ranging,ranging,True,0.214860,0.249229
2024-05-06T09:00:00,ranging,ranging,True,0.287552,0.227470
2024-05-06T10:00:00,ranging,ranging,True,0.077322,0.283509
2024-05-06T11:00:00,ranging,ranging,True,0.283645,0.481346
2024-05-06T12:00:00,ranging,ranging,True,0.094333,-0.025732
2024-05-06T13:00:00,ranging,ranging,True,-0.132659,-0.295284
2024-05-06T14:00:00,bullish,ranging,False,0.231775,0.145931
2024-05-06T15:00:00,bullish,ranging,False,0.008580,-0.098560
2024-05-06T16:00:00,bullish,ranging,False,-0.059981,-0.197065
2024-05-06T17:00:00,bullish,ranging,False,0.072847,-0.214261
2024-05-06T18:00:00,bullish,ranging,False,-0.025687,-0.325448
2024-05-06T19:00:00,bullish,ranging,False,0.188546,-0.411386
2024-05-06T20:00:00,bullish,ranging,False,-0.060007,-0.458655
2024-05-06T22:00:00,bullish,ranging,False,-0.235516,-0.483880
2024-05-06T23:00:00,ranging,ranging,True,-0.059974,-0.591110
2024-05-07T00:00:00,ranging,ranging,True,-0.295120,-0.577417
2024-05-07T01:00:00,ranging,ranging,True,-0.077206,-0.197302
2024-05-07T02:00:00,ranging,ranging,True,-0.051504,-0.309037
2024-05-07T03:00:00,bullish,ranging,False,-0.240007,-0.428596
2024-05-07T04:00:00,ranging,ranging,True,-0.304581,-0.437570
2024-05-07T05:00:00,ranging,ranging,True,-0.321930,-0.317633
2024-05-07T06:00:00,bearish,ranging,False,-0.197548,-0.249079
2024-05-07T07:00:00,bearish,ranging,False,-0.292149,-0.193332
2024-05-07T08:00:00,bearish,ranging,False,0.021515,-0.064544
2024-05-07T09:00:00,bearish,ranging,False,0.202392,0.012921
2024-05-07T10:00:00,bearish,bearish,True,-0.060237,-0.030118
2024-05-07T11:00:00,bearish,bearish,True,0.103408,0.060320
2024-05-07T12:00:00,bearish,bearish,True,-0.154876,-0.387180
2024-05-07T13:00:00,bearish,bearish,True,-0.197682,-0.090243
2024-05-07T14:00:00,bearish,bearish,True,0.008609,0.068882
2024-05-07T15:00:00,bearish,bearish,True,-0.004298,0.172176
2024-05-07T16:00:00,bearish,bearish,True,0.068943,0.206818
2024-05-07T17:00:00,bearish,bearish,True,0.008610,0.012920
2024-05-07T18:00:00,bearish,bearish,True,0.021526,-0.400381
2024-05-07T19:00:00,ranging,bearish,False,-0.038748,-0.340069
2024-05-07T20:00:00,ranging,bearish,False,-0.301399,-0.163619
2024-05-07T22:00:00,ranging,ranging,True,0.099033,0.030138
2024-05-07T23:00:00,ranging,ranging,True,0.038734,-0.038744
2024-05-08T00:00:00,ranging,ranging,True,0.215313,0.012921
2024-05-08T01:00:00,ranging,ranging,True,0.440508,0.095010
2024-05-08T02:00:00,ranging,ranging,True,-0.094630,-0.055921
2024-05-08T03:00:00,bearish,ranging,False,-0.460371,0.176409
2024-05-08T04:00:00,bearish,ranging,False,-0.515641,-0.103124
2024-05-08T05:00:00,bearish,ranging,False,-0.300985,-0.171991
2024-05-08T06:00:00,bearish,ranging,False,0.025827,-0.090420
2024-05-08T07:00:00,ranging,ranging,True,0.384694,0.112388
2024-05-08T08:00:00,ranging,ranging,True,0.315310,0.038880
2024-05-08T09:00:00,ranging,ranging,True,-0.043128,-0.090562
2024-05-08T10:00:00,ranging,ranging,True,0.012915,-0.318522
2024-05-08T11:00:00,ranging,ranging,True,0.254054,-0.266963
2024-05-08T12:00:00,ranging,ranging,True,0.099033,-0.249733
2024-05-08T13:00:00,ranging,ranging,True,0.172585,-0.021573
2024-05-08T14:00:00,bearish,ranging,False,-0.129116,-0.176462
2024-05-08T15:00:00,ranging,ranging,True,-0.523985,-0.304948
2024-05-08T16:00:00,ranging,ranging,True,-0.374224,-0.064522
2024-05-08T17:00:00,ranging,bearish,False,-0.219660,-0.034460
2024-05-08T18:00:00,bullish,bearish,False,-0.202540,-0.198237
2024-05-08T19:00:00,bullish,bearish,False,0.004311,0.043176
2024-05-08T20:00:00,bullish,bearish,False,0.025899,-0.073408
2024-05-08T22:00:00,bullish,bearish,False,0.025894,0.073381
2024-05-08T23:00:00,bullish,bearish,False,0.155448,0.284992
2024-05-09T00:00:00,bullish,bearish,False,0.215871,0.751237
2024-05-09T01:00:00,bullish,bearish,False,0.284892,0.625890
2024-05-09T02:00:00,bullish,bearish,False,0.159673,0.992577
2024-05-09T03:00:00,bullish,bearish,False,-0.150901,0.767442
2024-05-09T04:00:00,ranging,bearish,False,-0.176626,0.654832
2024-05-09T05:00:00,ranging,bearish,False,-0.383082,0.791973
2024-05-09T06:00:00,ranging,bearish,False,-0.112019,1.008236
2024-05-09T07:00:00,ranging,bearish,False,0.280668,1.498346
2024-05-09T08:00:00,ranging,bearish,False,0.712097,1.553666
2024-05-09T09:00:00,ranging,bearish,False,0.725892,1.676463
2024-05-09T10:00:00,ranging,bearish,False,0.944653,1.514034
2024-05-09T11:00:00,bearish,bearish,True,0.637274,1.360666
2024-05-09T12:00:00,bearish,bearish,True,0.119978,1.007028
2024-05-09T13:00:00,bearish,bearish,True,0.450412,1.085280
2024-05-09T14:00:00,bearish,bearish,True,0.175203,0.837539
2024-05-09T15:00:00,bearish,bearish,True,0.573342,1.009759
